               ID              SpC            Event           Hg_obs           Hg_LOO            sigma     max_log_like        num_iters        best_iter            lmSpC          lmEvent         stderrlm        NDMMF_SpC      NDMMF_Event                N
             6118              327              213   8.60000000e-01   7.46246112e-01   8.70370000e-01  -9.61760600e+00            25000                1   2.10654901e+00   1.11660628e+00   3.88859193e-01   2.10654900e+00   1.11660632e+00               12
             6114              327              213   7.10000000e-01   7.60385548e-01   8.56583000e-01  -9.44329400e+00            25000                1   2.01242110e+00   1.39296512e+00   3.75836475e-01   2.01242100e+00   1.39296540e+00               12
             6121              327              213   9.40000000e-01   1.07886893e+00   8.74904000e-01  -9.67709400e+00            25000                1   2.04842159e+00   1.29877302e+00   3.91899996e-01   2.04842200e+00   1.29877188e+00               12
             6117              327              213   8.40000000e-01   7.49225444e-01   8.70888000e-01  -9.62840500e+00            25000                1   2.09439276e+00   1.15232309e+00   3.87743554e-01   2.09439300e+00   1.15232242e+00               12
             6115              327              213   7.40000000e-01   8.16874050e-01   8.59740000e-01  -9.48234400e+00            25000                1   2.00824803e+00   1.40682667e+00   3.79424682e-01   2.00824800e+00   1.40682675e+00               12
             6119              327              213   8.80000000e-01   9.32864404e-01   8.76969000e-01  -9.71354100e+00            25000                1   2.03431860e+00   1.33165103e+00   3.89822596e-01   2.03431900e+00   1.33164994e+00               12
             6124              327              213   1.28000000e+00   1.26178468e+00   8.75802000e-01  -9.70016600e+00            25000                1   2.03999115e+00   1.31038650e+00   3.88283880e-01   2.03999100e+00   1.31038692e+00               12
             6122              327              213   1.03000000e+00   1.31520250e+00   8.64873000e-01  -9.52068500e+00            25000                1   2.11484965e+00   1.12334761e+00   3.93116379e-01   2.11485000e+00   1.12334663e+00               12
             6120              327              213   9.00000000e-01   7.12063381e-01   8.63218000e-01  -9.50347100e+00            25000                1   2.15733173e+00   9.69135689e-01   3.90644308e-01   2.15733200e+00   9.69134934e-01               12
             6116              327              213   7.40000000e-01   7.91900689e-01   8.61590000e-01  -9.51007100e+00            25000                1   2.01677248e+00   1.38087763e+00   3.79424682e-01   2.01677200e+00   1.38087895e+00               12
             6133              327              217   8.60000000e-01   8.55360959e-01   8.75219000e-01  -3.16464800e+00            25000                1   2.12111410e+00   1.12079684e+00   4.29716315e-01   2.12085321e+00   1.13153790e+00                3
             6136              327              217   2.58000000e+00   1.88889817e+00   5.04489000e-01  -9.40299000e-01            25000                1   1.60482561e+00   2.52036261e+00   2.51982495e-01   1.60478311e+00   2.52439557e+00                3
             6134              327              217   9.00000000e-01   8.41064516e-01   9.14518000e-01  -2.50671700e+00            25000                1   2.18009855e+00   9.39280019e-01   4.48202075e-01   2.18009900e+00   9.39278700e-01                3
             6135              327              217   1.50000000e+00   1.87950923e+00   1.01449800e+00  -3.73356100e+00            25000                1   2.27165980e+00   7.50242786e-01   5.07161185e-01   2.27161073e+00   7.53551532e-01                3
             6216              327              253   5.40000000e-01   4.74710183e-01   4.57286000e-01  -9.98013900e+00            25000                1   2.33632505e+00   1.27750584e-01   4.05430811e-01   2.33632500e+00   1.27750728e-01               27
             6223              327              253   7.50000000e-01   9.11124695e-01   4.63322000e-01  -1.05221050e+01            25000                1   2.31941475e+00   1.86442003e-01   4.11293657e-01   2.31941500e+00   1.86441316e-01               27
             6212              327              253   4.60000000e-01   3.93579722e-01   4.50000000e-01  -9.16943500e+00            25000                1   2.35942067e+00   6.23826363e-02   3.98796393e-01   2.35942100e+00   6.23817170e-02               27
             6235              327              253   1.27000000e+00   1.01208739e+00   4.50287000e-01  -9.06363200e+00            25000                1   2.26428211e+00   3.25144008e-01   3.99477953e-01   2.26428200e+00   3.25144327e-01               27
             6228              327              253   1.01000000e+00   7.96240701e-01   4.59325000e-01  -1.00107730e+01            25000                1   2.29577068e+00   2.36950964e-01   4.07876112e-01   2.29577100e+00   2.36950061e-01               27
             6220              327              253   7.00000000e-01   6.55371606e-01   4.63397000e-01  -1.06792740e+01            25000                1   2.30750750e+00   2.10355650e-01   4.10904177e-01   2.30750700e+00   2.10357045e-01               27
             6210              327              253   3.30000000e-01   4.08792875e-01   4.25556000e-01  -6.36835900e+00            25000                1   2.22024895e+00   4.63661949e-01   3.76485572e-01   2.22024900e+00   4.63661802e-01               27
             6233              327              253   1.14000000e+00   1.30961515e+00   4.55785000e-01  -9.80920900e+00            25000                1   2.34265960e+00   1.19628861e-01   4.04079870e-01   2.34266000e+00   1.19627760e-01               27
             6229              327              253   1.02000000e+00   8.60157169e-01   4.59458000e-01  -1.01506580e+01            25000                1   2.29005124e+00   2.55303064e-01   4.07620076e-01   2.29005100e+00   2.55303736e-01               27
             6225              327              253   8.60000000e-01   9.76835716e-01   4.63057000e-01  -1.05909770e+01            25000                1   2.31846712e+00   1.86687310e-01   4.10753512e-01   2.31846700e+00   1.86687645e-01               27
             6221              327              253   7.10000000e-01   8.06839580e-01   4.63342000e-01  -1.06195820e+01            25000                1   2.30464014e+00   2.25261322e-01   4.11020505e-01   2.30464000e+00   2.25261722e-01               27
             6218              327              253   6.30000000e-01   4.98172971e-01   4.61097000e-01  -1.02181210e+01            25000                1   2.35753329e+00   6.48323703e-02   4.09450599e-01   2.35753300e+00   6.48331870e-02               27
             6214              327              253   4.80000000e-01   5.99216190e-01   4.51764000e-01  -9.23436400e+00            25000                1   2.26823760e+00   3.30121667e-01   4.00807138e-01   2.26823800e+00   3.30120559e-01               27
             6211              327              253   3.70000000e-01   4.04375640e-01   4.35926000e-01  -7.70267200e+00            25000                1   2.26818913e+00   3.25513601e-01   3.85551261e-01   2.26818900e+00   3.25513967e-01               27
             6237              327              253   1.61000000e+00   1.25315371e+00   4.34582000e-01  -7.29120700e+00            25000                1   2.22789794e+00   4.25762997e-01   3.85120389e-01   2.22789800e+00   4.25762820e-01               27
             6234              327              253   1.14000000e+00   1.23679862e+00   4.55968000e-01  -9.88264900e+00            25000                1   2.32334669e+00   1.71443697e-01   4.04079870e-01   2.32334700e+00   1.71442840e-01               27
             6232              327              253   1.09000000e+00   1.13827682e+00   4.57741000e-01  -1.00921390e+01            25000                1   2.31117589e+00   2.04021623e-01   4.05651884e-01   2.31117600e+00   2.04021311e-01               27
             6230              327              253   1.06000000e+00   9.92382000e-01   4.58655000e-01  -1.01779490e+01            25000                1   2.29181593e+00   2.54110910e-01   4.06531249e-01   2.29181600e+00   2.54110715e-01               27
             6227              327              253   9.50000000e-01   9.45855774e-01   4.61680000e-01  -1.05174810e+01            25000                1   2.30102280e+00   2.30632348e-01   4.09260174e-01   2.30102300e+00   2.30631785e-01               27
             6226              327              253   9.30000000e-01   1.12810481e+00   4.61567000e-01  -1.03431290e+01            25000                1   2.34234648e+00   1.22442394e-01   4.09657781e-01   2.34234600e+00   1.22443729e-01               27
             6224              327              253   8.00000000e-01   7.72290050e-01   4.63826000e-01  -1.07382340e+01            25000                1   2.30144925e+00   2.28341737e-01   4.11256512e-01   2.30144900e+00   2.28342424e-01               27
             6222              327              253   7.30000000e-01   6.49990432e-01   4.63574000e-01  -1.06573720e+01            25000                1   2.31246077e+00   1.94752230e-01   4.11193945e-01   2.31246100e+00   1.94751597e-01               27
             6236              327              253   1.46000000e+00   1.36159575e+00   4.42684000e-01  -8.45746800e+00            25000                1   2.27839227e+00   2.91405888e-01   3.91771758e-01   2.27839200e+00   2.91406635e-01               27
             6219              327              253   6.40000000e-01   5.85684784e-01   4.62076000e-01  -1.05246070e+01            25000                1   2.31517883e+00   1.88150339e-01   4.09734128e-01   2.31517900e+00   1.88149873e-01               27
             6217              327              253   5.90000000e-01   6.85419932e-01   4.59989000e-01  -1.02371290e+01            25000                1   2.29106284e+00   2.63908336e-01   4.08017303e-01   2.29106300e+00   2.63907881e-01               27
             6215              327              253   5.00000000e-01   4.85797271e-01   4.54414000e-01  -9.74218200e+00            25000                1   2.30908877e+00   2.07268326e-01   4.02564844e-01   2.30908900e+00   2.07267681e-01               27
             6213              327              253   4.60000000e-01   5.78447542e-01   4.49535000e-01  -8.97831100e+00            25000                1   2.26231680e+00   3.46891624e-01   3.98796393e-01   2.26231700e+00   3.46891055e-01               27
             6231              327              253   1.08000000e+00   1.16314684e+00   4.58011000e-01  -1.01049340e+01            25000                1   2.31884261e+00   1.83742157e-01   4.05950635e-01   2.31884300e+00   1.83741081e-01               27
             6239              238              254   2.00000000e-02   4.04048610e-02   1.93456900e+00  -1.92477510e+01            25000                1   5.73840075e+00  -1.28690856e+01   8.08367814e-01   5.73840100e+00  -1.28690864e+01                6
             6240              238              254   2.00000000e-02   3.45300547e-02   2.01961700e+00  -1.97727500e+01            25000                1   5.84971808e+00  -1.32292409e+01   8.08367814e-01   5.84971800e+00  -1.32292407e+01                6
             6242              238              254   1.10000000e-01   4.68868898e-02   2.17140400e+00  -2.05135650e+01            25000                1   7.16345317e+00  -1.74169265e+01   1.01949845e+00   7.16345300e+00  -1.74169260e+01                6
             6243              238              254   1.40000000e-01   2.17921196e-01   2.24540600e+00  -2.09903550e+01            25000                1   7.12570585e+00  -1.71192631e+01   1.00311864e+00   7.12570600e+00  -1.71192636e+01                6
             6244              238              254   1.90000000e-01   8.19447466e-02   2.07102200e+00  -1.99591510e+01            25000                1   6.57362112e+00  -1.56234748e+01   9.65496576e-01   6.57362100e+00  -1.56234744e+01                6
             6245              238              254   2.70000000e-01   3.76626825e-01   2.13898200e+00  -2.04523050e+01            25000                1   7.23606100e+00  -1.74700865e+01   8.95750700e-01   7.23606100e+00  -1.74700865e+01                6
             6241              238              254   1.10000000e-01   1.31349025e-01   2.30264600e+00  -2.13015490e+01            25000                1   6.73945423e+00  -1.59831573e+01   1.01949845e+00   6.73945400e+00  -1.59831566e+01                6
             6254              327              260   5.40000000e-01   6.17737632e-01   5.54309000e-01  -1.98821500e+00            25000                1   4.16703014e+00  -5.61634357e+00   2.75028079e-01   4.16701505e+00  -5.62116874e+00                4
             6256              327              260   6.00000000e-01   5.58645881e-01   5.31149000e-01  -1.75154800e+00            25000                1   3.74323984e+00  -4.45379492e+00   2.60598092e-01   3.74327893e+00  -4.43980906e+00                4
             6257              327              260   6.00000000e-01   5.50647295e-01   5.29242000e-01  -1.43666300e+00            25000                1   3.74323984e+00  -4.45379492e+00   2.60598092e-01   3.74323901e+00  -4.45408960e+00                4
             6255              327              260   5.50000000e-01   5.72711147e-01   5.59407000e-01  -1.72356200e+00            25000                1   3.90339897e+00  -4.88731172e+00   2.73480598e-01   3.90343802e+00  -4.87566653e+00                4
             6253              327              260   3.10000000e-01   1.23866892e+00   3.88950000e-02   1.09677800e+01            25000            25000  -5.04892443e+00   2.08922947e+01   4.84436906e-02  -5.01399419e+00   2.07869122e+01                4
             6270              327              268   9.00000000e-02   2.90959763e-01   1.46112100e+00  -3.90386300e+00            25000                1   5.90316957e+00  -1.19573082e+01   7.23322750e-01   5.90317000e+00  -1.19573095e+01                3
             6272              327              268   5.00000000e-01   9.64692282e-02   1.88246000e-01   1.00426500e+00             9346             9346   1.43273533e-01   4.24363060e+00   2.06428221e-01  -2.58514519e-01   5.37255268e+00                3
             6271              327              268   1.40000000e-01   1.25962847e-01   8.04097000e-01  -9.90000000e+10            25000                0   4.60202568e+00  -8.46278153e+00   8.04096656e-01   4.60202600e+00  -8.46278200e+00                3
             6269              327              268   9.00000000e-02   4.36555293e-02   7.23323000e-01  -9.90000000e+10            25000                0   6.82910605e+00  -1.51395910e+01   7.23322750e-01   6.82910600e+00  -1.51395910e+01                3
             6307              320              286   8.20000000e-01   8.96388249e-01   1.54468000e-01   3.14181700e+00               29                9   7.55072237e-01   4.77564103e+00   1.82888993e-01   7.55072000e-01   4.77564166e+00                7
             6311              320              286   1.03000000e+00   8.83236047e-01   1.48153000e-01   3.43397800e+00               26                7   6.87146631e-01   4.92619077e+00   1.72562908e-01   6.87147000e-01   4.92618979e+00                7
             6309              320              286   9.00000000e-01   1.03009429e+00   1.52076000e-01   3.25106200e+00               41               21   9.23032601e-01   4.33415117e+00   1.84380059e-01   9.23033000e-01   4.33415012e+00                7
             6305              320              286   6.30000000e-01   8.77462806e-01   1.27194000e-01   4.50173900e+00               26                3   1.96483690e-01   6.29323233e+00   1.28805102e-01   1.96484000e-01   6.29323150e+00                7
             6312              320              286   1.11000000e+00   9.21929080e-01   1.46535000e-01   3.51088800e+00               26                3   5.07575434e-01   5.40034708e+00   1.57743219e-01   5.07575000e-01   5.40034822e+00                7
             6310              320              286   9.90000000e-01   7.78166211e-01   1.77852000e-01  -9.90000000e+10            25000                0   9.31496206e-01   4.26469512e+00   1.77852264e-01   9.31496000e-01   4.26469500e+00                7
             6308              320              286   8.80000000e-01   7.57080068e-01   1.84722000e-01  -9.90000000e+10            25000                0   9.16099723e-01   4.31696883e+00   1.84722232e-01   9.16100000e-01   4.31696900e+00                7
             6306              320              286   7.40000000e-01   9.47923388e-01   1.71966000e-01  -9.90000000e+10            25000                0   8.61763004e-01   4.51135078e+00   1.71965535e-01   8.61763000e-01   4.51135100e+00                7
             6328              327              286   5.90000000e-01   6.07718607e-01   1.21898600e+00  -5.13686270e+01            25000                1   2.71421156e+00  -9.51501898e-01   4.35446037e-01   2.71421200e+00  -9.51503109e-01               45
             6316              327              286   3.50000000e-01   3.26123722e-01   1.25550800e+00  -5.26325460e+01            25000                1   2.74192000e+00  -1.02992304e+00   4.24561002e-01   2.74192000e+00  -1.02992303e+00               45
             6345              327              286   8.50000000e-01   6.42437409e-01   1.19558600e+00  -5.05136310e+01            25000                1   2.72213962e+00  -9.80038335e-01   4.34544519e-01   2.72214000e+00  -9.80039370e-01               45
             6321              327              286   4.60000000e-01   5.80644003e-01   1.20916500e+00  -5.10049380e+01            25000                1   2.69699667e+00  -8.99719012e-01   4.32074483e-01   2.69699700e+00  -8.99719929e-01               45
             6355              327              286   1.33000000e+00   1.16066793e+00   1.25273900e+00  -5.25337660e+01            25000                1   2.67710595e+00  -8.52995786e-01   4.23813566e-01   2.67710600e+00  -8.52995919e-01               45
             6335              327              286   6.70000000e-01   6.83872462e-01   1.21795800e+00  -5.13326860e+01            25000                1   2.71595541e+00  -9.56497893e-01   4.35919126e-01   2.71595500e+00  -9.56496776e-01               45
             6318              327              286   4.00000000e-01   4.22318118e-01   1.23888800e+00  -5.20615220e+01            25000                1   2.70263828e+00  -9.19119523e-01   4.28740145e-01   2.70263800e+00  -9.19118755e-01               45
             6350              327              286   1.03000000e+00   1.15148061e+00   1.22675700e+00  -5.16370980e+01            25000                1   2.74597420e+00  -1.03712636e+00   4.31266476e-01   2.74597400e+00  -1.03712580e+00               45
             6341              327              286   7.60000000e-01   6.58128944e-01   1.21199100e+00  -5.11158730e+01            25000                1   2.71751184e+00  -9.64349944e-01   4.35558655e-01   2.71751200e+00  -9.64350375e-01               45
             6332              327              286   6.30000000e-01   7.48531925e-01   1.20850400e+00  -5.09896460e+01            25000                1   2.72458602e+00  -9.76950049e-01   4.35795069e-01   2.72458600e+00  -9.76949994e-01               45
             6340              327              286   7.60000000e-01   4.20109661e-01   1.12728600e+00  -4.79071200e+01            25000                1   2.84992492e+00  -1.33846108e+00   4.35558655e-01   2.84992500e+00  -1.33846130e+00               45
             6320              327              286   4.30000000e-01   6.24804364e-01   1.18428600e+00  -5.00866540e+01            25000                1   2.69921501e+00  -9.02769728e-01   4.30596682e-01   2.69921500e+00  -9.02769696e-01               45
             6352              327              286   1.05000000e+00   5.24923774e-01   1.09996100e+00  -4.68058680e+01            25000                1   2.79783464e+00  -1.19730716e+00   4.30829956e-01   2.79783500e+00  -1.19730814e+00               45
             6314              327              286   2.90000000e-01   4.38821444e-01   1.21406100e+00  -5.11413970e+01            25000                1   2.61874351e+00  -6.80457890e-01   4.16973486e-01   2.61874400e+00  -6.80459252e-01               45
             6358              327              286   1.48000000e+00   1.39140030e+00   1.28285900e+00  -5.35587410e+01            25000                1   2.69261201e+00  -8.94047946e-01   4.19612649e-01   2.69261200e+00  -8.94047924e-01               45
             6353              327              286   1.30000000e+00   1.53702637e+00   1.24574400e+00  -5.22912730e+01            25000                1   2.78469045e+00  -1.14244795e+00   4.24626001e-01   2.78469000e+00  -1.14244671e+00               45
